"SUID","__glayCluster","Acession number","Altitude","any other important information","any other important information.1","any other important information.2","AverageShortestPathLength","Awn Colour","Awn Type","BetweennessCentrality","Biological status","Breeder","ClosenessCentrality","ClusteringCoefficient","Collection site","continent","Country of origin","Degree","Eccentricity","Genome","Glume Colour","Glume surface","Grain Colour","group","Growth habit","Harvest year","IsSingleNode","Kilian/IPK sowing no. 2010","Kilian/IPK sowing no. 2011","Kilian/IPK sowing no. 2012","Latitude","Location of multiplication","Longitude","name","NeighborhoodConnectivity","No.","NumberOfDirectedEdges","NumberOfUndirectedEdges","Other number","Parental line","PartnerOfMultiEdgedNodePairs","Pedigree","Plant","Population","Radiality","Replication","Seed source","selected","SelfLoops","shared name","SMTA related info","Source genebank","Stress","subgenomeA","subgenomeB","subgenomeD","taxon","TaxonCluster","Taxonomy","Taxonomy1","Taxonomy2","TopologicalCoefficient","Variety/Genotype","Wax","wordcloud.sync","Year listed / recommended / Acquisition year / released / collected"
"233","7","347",,"","","","2.04938272","","","1.7669E-4","breeding line","","0.48795181","0.69570478","","Europe","Bulgaria","96","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-311","161.74137931","","96","0","","","29","",,"INRA wheat Core Collection","0.88340192","","Balfourier","false","0","WW-311","INRA SMTA signed by IPK admin","","1076","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.3667605","2838-39","","false","na"
"232","2","1288",,"unknown to Zoltan & Colleagues","","","1.8127572","","","0.00129687","old cultivar","","0.55164586","0.59862401","","Europe","Hungary","233","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-330","163.12865497","","233","0","","","43","",,"INRA wheat Core Collection","0.90969364","","Balfourier","false","0","WW-330","INRA SMTA signed by IPK admin","","12314","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.36823624","BELLIEI 590","","false","na"
"231","7","2991",,"","","","1.79423868","","","0.00253069","old cultivar","","0.55733945","0.57554314","","Asia","Russian Federation","302","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-355","159.37222222","","302","0","","","81","",,"INRA wheat Core Collection","0.91175126","","Balfourier","false","0","WW-355","INRA SMTA signed by IPK admin","","32310","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.35975671","FERRUGINEUM","","false","na"
"230","2","13292",,"","","","1.82716049","","","0.0010796","old cultivar","","0.5472973","0.60070328","","Europe","France","236","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-305","167.32317073","","236","0","","","56","",,"NAM INRA","0.90809328","","Balfourier","false","0","WW-305","INRA SMTA signed by IPK admin","","11264","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37770467","CONCURRENT","","false","1905"
"229","2","",,"","","","2.03703704","","","4.612E-5","old cultivar","","0.49090909","0.83333333","","Europe","Germany","82","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-065","202.32786885","","82","0","","","18","",,"","0.88477366","","IPK/ Börner","false","0","WW-065","","","704","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.4556934","Janetskis Probat","","false","na"
"228","3","6740",,"","","","1.98148148","","","1.9452E-4","old cultivar","","0.5046729","0.74358974","","Europe","Germany","146","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-419","169.28571429","","146","0","","","45","",,"INRA wheat Core Collection","0.8909465","","Balfourier","false","0","WW-419","INRA SMTA signed by IPK admin","","2214","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.38386783","Strubes Dickkopf","","false","1880"
"227","2","2698",,"","","","1.781893","","","0.00141974","cultivar","","0.56120092","0.60424788","","Europe","Spain","227","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-353","164.67052023","","227","0","","","39","",,"INRA wheat Core Collection","0.913123","","Balfourier","false","0","WW-353","INRA SMTA signed by IPK admin","","16626","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.36431531","EBRO","","false","1966"
"226","2","3342",,"","","","1.85596708","","","8.8737E-4","cultivar","","0.53880266","0.61744966","","Europe","Hungary","231","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-362","170.26845638","","231","0","","","58","",,"INRA wheat Core Collection","0.90489255","","Balfourier","false","0","WW-362","INRA SMTA signed by IPK admin","","8990","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38348751","GK SZOKE","","false","1985"
"225","3","7085",,"","","","1.77777778","","","0.00203787","breeding line","","0.5625","0.54418952","","Europe","Romania","241","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-424","159.51871658","","241","0","","","38","",,"INRA wheat Core Collection","0.91358025","","Balfourier","false","0","WW-424","INRA SMTA signed by IPK admin","","16650","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.35927639","TURDA-81-77","","false","1984"
"224","3","TRI 257",,"","","SSD","1.85802469","","","8.586E-4","old cultivar","","0.53820598","0.63332124","","Europe","Germany","242","7","BAD","","","","II","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-106","164.95973154","4.0","242","0","41","","60","","9","","0.90466392","1.0","IPK/Kilian","false","0","WW-106","","IPK","8684","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. lutescenscompactoides","0.3723696","Draegers Dickkopf","","false","1946"
"223","3","",,"","","","1.97325103","","","2.109E-4","current variety","SIS","0.50677789","0.74826428","","Europe","Italy","134","7","BAD","","","","IV","Facultative",,"false","",,,"","","","Triticum_aestivum.WW-020","183.77894737","","134","0","","","26","",,"","0.891861","","SIS","false","0","WW-020","","","2276","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.41673231","Palesio","","false","2000"
"222","2","3070",,"","","","1.59876543","","","0.00805957","landrace","","0.62548263","0.4859429","","America","USA","346","6","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-357","148.01702128","","346","0","","","83","",,"INRA wheat Core Collection","0.93347051","","Balfourier","false","0","WW-357","INRA SMTA signed by IPK admin","","68470","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.32318127","FLINT","","false","1830"
"221","7","6318",,"","","","1.64609053","","","0.00367225","landrace","","0.6075","0.49179283","","Europe","Switzerland","360","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-415","152.09561753","","360","0","","","80","",,"INRA wheat Core Collection","0.92821216","","Balfourier","false","0","WW-415","INRA SMTA signed by IPK admin","","33854","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.3425577","ROUGE DE MARCHISSY","","false","1929"
"220","7","1400",,"","","","1.84156379","","","7.1133E-4","old cultivar","","0.54301676","0.65864351","","Europe","Switzerland","201","7","BAD","","","","I","Winter",,"false","",,,"","","","Triticum_aestivum.WW-333","175.03846154","","201","0","","","33","",,"INRA wheat Core Collection","0.90649291","","Balfourier","false","0","WW-333","INRA SMTA signed by IPK admin","","8742","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.39423077","BLANC PRECOCE","","false","1930"
"219","2","TRI 3797",,"Colecção do Prof. Vasconcellos","","","1.70576132","","","0.00252854","landrace","","0.58624849","0.52793089","","Europe","Portugal","331","7","BAD","","","","I","na",,"false","",,,"","","","Triticum_aestivum.WW-127","156.0361991","","331","0","","","86","",,"","0.92158208","","Wanda Viegas","false","0","WW-127","","IPK","24706","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","creticum Mansf.","0.35064314","Mocho de Espiga Quadrada","","false","<1933"
"218","2","3220",,"","","","1.39917695","","","0.02063554","breeding line","","0.71470588","0.35378371","","Europe","Greece","699","6","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-360","129.17771084","","699","0","","","228","",,"INRA wheat Core Collection","0.95564701","","Balfourier","false","0","WW-360","INRA SMTA signed by IPK admin","","134678","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.2820474","G72300","","false","na"
"217","2","5421",,"","","","1.94444444","","","2.7571E-4","breeding line","","0.51428571","0.76141774","","Europe","Portugal","141","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-401","184.43925234","","141","0","","","23","",,"INRA wheat Core Collection","0.89506173","","Balfourier","false","0","WW-401","INRA SMTA signed by IPK admin","","2826","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41634143","ODESSA EXPSTA20722","","false","na"
"216","2","WC044",,"Morocco 55","V2","","1.91152263","*","Awnless 1","2.7037E-4","landrace","","0.52314316","0.74637583","Granja Agricola, Quebdana, Melilla","Africa","Morocco","165","7","BAD","White","Smooth","Red","I","na",,"false","",,,"35N 3W","","","Triticum_aestivum.WW-493","184.51639344","","165","0","1190044","","32","",,"JIC Watkins collection","0.89871971","","Simon Orford","false","0","WW-493","LoLa WISP MTA signed by BK","","4080","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41557746","","*","false","na"
"215","2","WC325",,"","V12","","1.94444444","White","Bearded","0.00131437","landrace","","0.51428571","0.75586854","","Europe","United Kingdom","101","6","BAD","White","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-500","179.51388889","","101","0","1190325","","25","",,"JIC Watkins collection","0.89506173","","Simon Orford","false","0","WW-500","LoLa WISP MTA signed by BK","","10098","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.39540504","","*","false","na"
"214","2","DIC 193",,"","","SSD","1.97119342","","","0.0278746","cultivar","","0.50730689","0.49709724","","Europe","Italy","83","6","BA","","","","tetraploid","na","2011.0","false","","697.0","697.0","","""IPK """"little field""""""","","Triticum_durum.WW-262","156.81132075","","83","0","","","30","","2","wheat wild relatives and neglected","0.89208962","","Kilian","false","0","WW-262","","","217464","true","true","false","Triticum_durum",,"Triticum","durum Desf.","","0.34163686","","","false","1928"
"213","2","24180",,"","","","1.7345679","","","0.00268376","landrace","","0.57651246","0.55531222","","Asia","Israel","274","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-471","158.43298969","","274","0","","","55","",,"INRA wheat Core Collection","0.91838134","","Balfourier","false","0","WW-471","INRA SMTA signed by IPK admin","","23928","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3497417","Palestinskaya","","false","1927"
"212","2","23970",,"supplementary accessions","","","1.38477366","","","0.03190037","landrace","","0.72213967","0.3133973","","Asia","Tajikistan","644","6","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-490","120.36309524","","644","0","","","215","",,"INRA wheat Core Collection","0.95724737","","Balfourier","false","0","WW-490","INRA SMTA signed by IPK admin","","145498","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.2616589","Landrace","","false","1935"
"211","2","4111",,"","","","1.81481481","","","9.5298E-4","cultivar","","0.55102041","0.62461257","","Asia","Turkey","241","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-377","168.15384615","","241","0","","","52","",,"INRA wheat Core Collection","0.90946502","","Balfourier","false","0","WW-377","INRA SMTA signed by IPK admin","","11478","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37872488","KIRAC 66","","false","1970"
"210","2","2353",,"","","","1.67901235","","","0.00603313","cultivar","","0.59558824","0.52438514","","America","Brazil","285","6","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-343","150.1377551","","285","0","","","67","",,"INRA wheat Core Collection","0.92455418","","Balfourier","false","0","WW-343","INRA SMTA signed by IPK admin","","49790","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.32781169","COTIPORA","","false","1965"
"209","2","WC440",,"China Sh12","V12","","1.61522634","White","Bearded","0.00617398","landrace","","0.61910828","0.44611952","","Asia","China","349","7","BAD","White","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-502","142.32669323","","349","0","1190440","","78","",,"JIC Watkins collection","0.93164152","","Simon Orford","false","0","WW-502","LoLa WISP MTA signed by BK","","45846","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.31349492","","*","false","na"
"208","3","",,"","","","2.02263374","","","6.733E-5","current variety","Momont","0.49440488","0.8372457","","Europe","France","94","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-003","160.16666667","","94","0","","","17","",,"","0.88637403","","KWS","false","0","WW-003","","","876","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.36401515","CALISOL","","false","na"
"207","3","7279",,"","","","1.9526749","","","2.3155E-4","old cultivar","","0.51211802","0.73791209","","Europe","France","140","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-426","166.57142857","","140","0","","","25","",,"INRA wheat Core Collection","0.89414723","","Balfourier","false","0","WW-426","INRA SMTA signed by IPK admin","","2878","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.37771299","VALDOR","","false","1956"
"206","3","2644",,"","","","1.69341564","","","0.00292704","cultivar","","0.59052248","0.51391143","","Europe","France","298","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-351","156.31140351","","298","0","","","56","",,"INRA wheat Core Collection","0.92295382","","Balfourier","false","0","WW-351","INRA SMTA signed by IPK admin","","26694","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.35205271","DRAGON","","false","1967"
"205","2","",,"","","","1.70576132","","","0.00261309","current variety","KWS Lochow","0.58624849","0.51670095","","Europe","Germany","319","7","BAD","","","","IV","Spring",,"false","",,,"","","","Triticum_aestivum.WW-018","156.47963801","","319","0","","","69","",,"","0.92158208","","KWS","false","0","WW-018","","","25308","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.35163964","KWS Chamsin","","false","2008"
"204","2","1747",,"","","","1.76131687","","","0.00204398","breeding line","","0.56775701","0.53888448","","Europe","Austria","256","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-290","157.16410256","","256","0","","","46","",,"NAM INRA","0.91540924","","Balfourier","false","0","WW-290","INRA SMTA signed by IPK admin","","18450","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3539732","114/62","","false","na"
"203","2","3213",,"","","","1.60699588","","","0.0084756","breeding line","","0.62227913","0.45670996","","Europe","Greece","329","6","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-359","142.44827586","","329","0","","","68","",,"INRA wheat Core Collection","0.93255601","","Balfourier","false","0","WW-359","INRA SMTA signed by IPK admin","","67800","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.31170301","G66257","","false","na"
"202","2","5219",,"","","","1.94032922","","","6.5209E-4","cultivar","","0.51537646","0.63035863","","Asia","China","149","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-398","165.79090909","","149","0","","","28","",,"INRA wheat Core Collection","0.89551898","","Balfourier","false","0","WW-398","INRA SMTA signed by IPK admin","","4746","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37509255","NONG DA NO141","","false","1982"
"201","2","TRI 3816",,"Colecção do Prof: Vasconcellos","","","1.73662551","","","0.00311611","landrace","","0.57582938","0.49410372","","Europe","Portugal","258","7","BAD","","","","I","na",,"false","",,,"","","","Triticum_aestivum.WW-132","153.29126214","","258","0","","","36","",,"","0.91815272","","Wanda Viegas","false","0","WW-132","","IPK","22958","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","ferrugineum Mansf.","0.34447475","Galego Barbado","","false","<1933"
"200","2","3402",,"","","","1.4526749","","","0.0151162","cultivar","","0.68838527","0.35472046","","Europe","Italy","484","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-364","130.09393939","","484","0","","","109","",,"INRA wheat Core Collection","0.94970279","","Balfourier","false","0","WW-364","INRA SMTA signed by IPK admin","","89704","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.28655053","Granarolo","","false","1973"
"199","3","TRI 3791",,"Colecção do Prof. Vasconcellos","","","1.80246914","","","0.00140247","landrace","","0.55479452","0.5847619","","Europe","Portugal","243","7","BAD","","","","I","na",,"false","",,,"","","","Triticum_aestivum.WW-125","168.04","","243","0","","","52","",,"","0.91083676","","Wanda Viegas","false","0","WW-125","","IPK","13302","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","ferrugineum Mansf.","0.37846847","Mestiço","","false","<1933"
"198","3","",,"","","","2.03909465","","","4.986E-5","cultivar","","0.49041372","0.8452381","","Europe","France","81","7","BAD","","","","IV","na",,"false","",,,"","","","Triticum_aestivum.WW-154","151.109375","","81","0","","","14","",,"","0.88454504","","Marion Röder","false","0","WW-154","","","630","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.3434304","Apache","","false","1999"
"197","3","TRI 7968",,"","","SSD","1.77777778","","","0.00148571","old cultivar","","0.5625","0.58385482","","America","USA","286","7","BAD","","","","III","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-108","165.11170213","3.0","286","0","43","","68","","7","","0.91358025","1.0","IPK/Kilian","false","0","WW-108","","IPK","15252","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. milturum","0.37271265","Tom Thumb","","false","1966"
"196","3","2574",,"","","","1.70576132","","","0.00268894","cultivar","","0.58624849","0.51375591","","Europe","Czechia","358","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-349","154.93721973","","358","0","","","99","",,"INRA wheat Core Collection","0.92158208","","Balfourier","false","0","WW-349","INRA SMTA signed by IPK admin","","25568","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34974542","DIANA II","","false","1967"
"195","3","3306",,"supplementary accessions","","","1.69341564","","","0.00316063","old cultivar","","0.59052248","0.52450474","","Oceania","Australia","321","7","BAD","","","","I","Spring",,"false","",,,"","","","Triticum_aestivum.WW-482","156.28240741","","321","0","","","77","",,"INRA wheat Core Collection","0.92295382","","Balfourier","false","0","WW-482","INRA SMTA signed by IPK admin","","29198","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34575754","GHURKA","","false","1924"
"194","3","2025",,"","","","1.7037037","","","0.00314519","breeding line","","0.58695652","0.50472454","","Europe","Switzerland","358","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-291","154.47767857","","358","0","","","101","",,"NAM INRA","0.9218107","","Balfourier","false","0","WW-291","INRA SMTA signed by IPK admin","","26324","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34870808","CH73052","","false","na"
"193","3","1281",,"","","","1.781893","","","0.00161136","old cultivar","","0.56120092","0.56956522","","Europe","France","296","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-329","160.57837838","","296","0","","","76","",,"INRA wheat Core Collection","0.913123","","Balfourier","false","0","WW-329","INRA SMTA signed by IPK admin","","15398","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.36166301","BEL ET BON","","false","na"
"192","3","13471",,"","","","1.90740741","","","7.1815E-4","cultivar","","0.52427184","0.62349206","","Europe","France","152","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-442","161.72222222","","152","0","","","25","",,"INRA wheat Core Collection","0.89917695","","Balfourier","false","0","WW-442","INRA SMTA signed by IPK admin","","6568","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.36588738","ORNICAR","","false","1998"
"191","3","4187",,"","","","2.01440329","","","1.1303E-4","cultivar","","0.49642492","0.7636036","","Europe","Denmark","86","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-379","161.50666667","","86","0","","","9","",,"INRA wheat Core Collection","0.88728852","","Balfourier","false","0","WW-379","INRA SMTA signed by IPK admin","","1338","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.36622827","KRAKA","","false","1981"
"190","3","TRI 7746",,"","","SSD","1.9382716","","","3.1445E-4","old cultivar","","0.51592357","0.71959967","","Europe","Germany","159","7","BAD","","","","II","Winter","2013.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-101","169.09090909","2.0","159","0","36","","38","","2","","0.8957476","3.0","IPK/Kilian","false","0","WW-101","","IPK","3538","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. lutescens","0.38169505","Fema","","false","1965"
"189","3","964",,"","","","1.89300412","","","6.3459E-4","cultivar","","0.52826087","0.65211536","","Europe","France","205","7","BAD","","","","IV","Spring",,"false","",,,"","","","Triticum_aestivum.WW-321","157.88059701","","205","0","","","55","",,"INRA wheat Core Collection","0.90077732","","Balfourier","false","0","WW-321","INRA SMTA signed by IPK admin","","6326","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.35800589","ARCHE","","false","1989"
"188","3","",,"","","","1.91769547","","","6.3825E-4","na","","0.52145923","0.66170799","","Europe","Germany","154","7","BAD","","","","","na",,"false","",,,"","","","Triticum_aestivum.WW-060","164.30578512","","154","0","","","29","",,"TriticeaeGenome","0.89803384","","KWS?","false","0","WW-060","","","6154","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.37173255","KALTOP","","false","na"
"187","3","",,"","","","2.10699588","","","9.2E-6","na","RAGT","0.47460937","0.96791444","","Europe","United Kingdom","54","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-052","137.61764706","","54","0","","","14","",,"NIAB MAGIC","0.87700046","","KWS?","false","0","WW-052","","","222","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.31491452","RIALTO","","false","1992"
"186","3","13500",,"","","","2.16872428","","","1.31E-5","cultivar","","0.46110057","0.92560976","","Europe","France","67","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-306","123.65853659","","67","0","","","19","",,"NAM INRA","0.87014175","","Balfourier","false","0","WW-306","INRA SMTA signed by IPK admin","","138","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.306845","ORFIELD","","false","1997"
"185","3","4664",,"","","","1.83333333","","","0.00144294","cultivar","","0.54545455","0.58742236","","Europe","United Kingdom","235","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-387","161.09937888","","235","0","","","50","",,"INRA wheat Core Collection","0.90740741","","Balfourier","false","0","WW-387","INRA SMTA signed by IPK admin","","11406","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.36365548","MASTER","","false","1983"
"184","3","",,"","","","1.8600823","","","0.00104758","cultivar","","0.53761062","0.61169333","","Europe","Germany","217","7","BAD","","","","III","na",,"false","",,,"","","","Triticum_aestivum.WW-158","157.2027027","","217","0","","","46","",,"","0.9044353","","Marion Röder","false","0","WW-158","","","9616","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.35485937","Sperber","","false","1982"
"183","3","",,"","","","1.9691358","","","2.2427E-4","current variety","KWS Lochow","0.50783699","0.7435304","","Europe","Germany","159","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-010","146.39795918","","159","0","","","46","",,"","0.89231824","","KWS","false","0","WW-010","","","2486","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.33272263","KWS Ferrum","","false","2012"
"182","3","",,"","","","2.05761317","","","2.9167E-4","na","Secobra                               ","0.486","0.75420875","","Europe","Germany","74","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-045","155.14545455","","74","0","","","17","",,"GABI WHEAT","0.88248743","","KWS?","false","0","WW-045","","","3222","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.35260331","Orcas                    ","","false","2010"
"181","3","",,"","","","1.94650206","","","9.1201E-4","cultivar","","0.51374207","0.67151263","","Europe","Germany","169","7","BAD","","","","IV","na",,"false","",,,"","","","Triticum_aestivum.WW-160","155.07407407","","169","0","","","39","",,"","0.8948331","","Marion Röder","false","0","WW-160","","","8406","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.35164189","JB Asano","","false","2008"
"180","3","",,"","","","1.91769547","","","0.00122973","current variety","KWS Lochow","0.52145923","0.67267308","","Europe","Germany","188","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-012","151.2704918","","188","0","","","47","",,"","0.89803384","","KWS","false","0","WW-012","","","12150","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34301699","Dekan","","false","1999"
"179","3","901",,"","","","1.68930041","","","0.00545631","cultivar","","0.59196102","0.46676714","","Europe","France","354","7","BAD","","","","IV","Spring",,"false","",,,"","","","Triticum_aestivum.WW-319","147.08333333","","354","0","","","90","",,"INRA wheat Core Collection","0.92341107","","Balfourier","false","0","WW-319","INRA SMTA signed by IPK admin","","35474","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.32978326","AMIFORT","","false","1991"
"178","3","",,"","","","1.86419753","","","8.9016E-4","na","BertholdBauer","0.53642384","0.63106887","","Europe","DE/DK","239","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-036","153.72789116","","239","0","","","69","",,"GABI WHEAT","0.90397805","","KWS?","false","0","WW-036","","","8726","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34780066","Actros ","","false","2005"
"177","3","",,"","","","2.08436214","","","2.1283E-4","na","Strube                                 ","0.47976308","0.82113821","","Europe","Germany","57","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-038","169.88095238","","57","0","","","12","",,"GABI WHEAT","0.87951532","","KWS?","false","0","WW-038","","","2758","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.38609307","Akratos","","false","2004"
"176","3","",,"","","","1.80864198","","","0.00239855","cultivar","","0.55290102","0.59193526","","Europe","France","225","7","BAD","","","","IV","na",,"false","",,,"","","","Triticum_aestivum.WW-157","167.56976744","","225","0","","","41","",,"","0.91015089","","Marion Röder","false","0","WW-157","","","27214","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.37740939","Renan","","false","1989"
"175","3","2489",,"","","","1.82098765","","","0.00152091","breeding line","","0.54915254","0.57356715","","Europe","France","261","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-293","151.3452381","","261","0","","","70","",,"NAM INRA","0.90877915","","Balfourier","false","0","WW-293","INRA SMTA signed by IPK admin","","13092","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.34241004","DI6402-34-2-4","","false","na"
"174","2","WC433",,"India 344","V12","","1.69135802","White","Bearded","0.00336525","landrace","","0.59124088","0.49115146","Musafirpur, Upper Zhob, Baluchistan","Asia","India","278","7","BAD","White","Smooth","Red","I","na",,"false","",,,"32N 68E","","","Triticum_aestivum.WW-501","152.99563319","","278","0","1190433","","34","",,"JIC Watkins collection","0.92318244","","Simon Orford","false","0","WW-501","LoLa WISP MTA signed by BK","","28104","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.34458476","Soor Ghanum","*","false","na"
